HCO_ID,Sales,Units,Rank,Sales_Share,Cumulative_Sales_Share,Province,Region,HCO_Type,HCO_Tier
HCO0687,567547039.0,152.0,238,0.000893440051972253,0.3151648387884928,Da Nang,Central,Vax Center,Tier 1
HCO0769,566992765.0,164.0,239,0.000892567506513749,0.3160574062950065,Lam Dong,South,Hospital,Tier 1
HCO0525,566756055.0,162.0,240,0.0008921948745023566,0.3169496011695089,Hai Phong,North,Hospital,Tier 1
HCO0388,565972340.0,166.0,241,0.000890961139988359,0.31784056230949725,Dong Nai,South,Vax Center,Tier 1
HCO1897,565602457.0,160.0,242,0.0008903788652797712,0.318730941174777,Thanh Hoa,Central,Vax Center,Tier 1
HCO0044,565441741.0,166.0,243,0.0008901258640278471,0.3196210670388049,Thai Nguyen,North,Vax Center,Tier 1
HCO1621,565428226.0,162.0,244,0.0008901045885361739,0.32051117162734105,Vinh Phuc,North,Vax Center,Tier 1
HCO0938,565413337.0,165.0,245,0.0008900811500755359,0.3214012527774166,Hai Duong,North,Hospital,Tier 1
HCO0585,565084862.0,160.0,246,0.0008895640603879768,0.3222908168378046,Vinh Phuc,North,Hospital,Tier 1
HCO0725,564862043.0,159.0,247,0.0008892132957724285,0.323180030133577,Khanh Hoa,South,Vax Center,Tier 1
HCO1537,563457820.0,163.0,248,0.0008870027493614893,0.3240670328829385,Quang Ninh,North,Hospital,Tier 1
HCO0884,562091622.0,166.0,249,0.0008848520624082544,0.3249518849453467,Kien Giang,South,Vax Center,Tier 1
HCO1905,561716793.0,158.0,250,0.0008842620016410786,0.3258361469469878,Khanh Hoa,South,Vax Center,Tier 2
HCO0183,560799341.0,159.0,251,0.0008828177365736292,0.32671896468356143,Hung Yen,North,Vax Center,Tier 1
HCO1785,560658141.0,151.0,252,0.0008825954576669138,0.3276015601412283,Binh Duong,South,Vax Center,Tier 1
HCO0293,560121746.0,161.0,253,0.0008817510575665766,0.3284833111987949,Ninh Binh,North,Vax Center,Tier 1
HCO1975,556908074.0,161.0,254,0.0008766920526182629,0.3293600032514132,Bac Ninh,North,Vax Center,Tier 1
HCO0499,555631179.0,158.0,255,0.0008746819476282463,0.3302346851990414,Dong Nai,South,Vax Center,Tier 1
HCO1979,555435341.0,155.0,256,0.0008743736568595966,0.33110905885590103,Bac Ninh,North,Hospital,Tier 1
HCO1047,553386368.0,155.0,257,0.0008711481364748276,0.33198020699237585,Hue,Central,Vax Center,Tier 1
HCO0570,553312410.0,160.0,258,0.000871031710813476,0.33285123870318933,Quang Ngai,Central,Vax Center,Tier 1
HCO1478,553278156.0,157.0,259,0.0008709777877138256,0.33372221649090317,Quang Binh,Central,Vax Center,Tier 1
HCO0875,552131412.0,156.0,260,0.0008691725681486526,0.33459138905905184,Can Tho,South,Vax Center,Tier 1
HCO1154,552074701.0,152.0,261,0.0008690832929427125,0.33546047235199455,Hung Yen,North,Vax Center,Tier 1
HCO1604,550582558.0,155.0,262,0.0008667343417054389,0.3363272066937,Khanh Hoa,South,Vax Center,Tier 1
HCO0591,549300430.0,148.0,263,0.00086471599885764,0.3371919226925576,Dong Nai,South,Vax Center,Tier 1
HCO1312,549050604.0,159.0,264,0.0008643227194656493,0.3380562454120232,Binh Duong,South,Vax Center,Tier 1
HCO0775,548599870.0,158.0,265,0.0008636131680439818,0.33891985858006723,Bac Ninh,North,Hospital,Tier 1
HCO0111,548125815.0,149.0,266,0.0008628669043958021,0.33978272548446303,Quang Binh,Central,Vax Center,Tier 1
HCO1496,546793648.0,155.0,267,0.0008607697894926694,0.3406434952739557,Hung Yen,North,Vax Center,Tier 1
HCO0454,546248343.0,158.0,268,0.0008599113631525387,0.34150340663710826,Nam Dinh,North,Vax Center,Tier 1
HCO0882,543731000.0,150.0,269,0.000855948528521748,0.34235935516563,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0401,543610425.0,150.0,270,0.0008557587177627025,0.3432151138833927,Long An,South,Vax Center,Tier 1
HCO0613,542488488.0,155.0,271,0.000853992549704887,0.34406910643309757,Hai Phong,North,Vax Center,Tier 1
HCO1205,541840121.0,151.0,272,0.0008529718818018392,0.3449220783148994,Hung Yen,North,Hospital,Tier 1
HCO1326,541353958.0,156.0,273,0.0008522065575799875,0.3457742848724794,Hanoi,North,Hospital,Tier 1
HCO0214,540124849.0,149.0,274,0.000850271677942919,0.34662455655042235,Hue,Central,Vax Center,Tier 1
HCO0724,539972205.0,151.0,275,0.0008500313837401098,0.34747458793416247,Quang Binh,Central,Hospital,Tier 1
HCO0998,538400149.0,148.0,276,0.0008475566324017572,0.34832214456656424,Thanh Hoa,Central,Hospital,Tier 2
HCO1264,538156643.0,152.0,277,0.0008471733020373193,0.34916931786860156,Ninh Binh,North,Vax Center,Tier 1
HCO1455,537803059.0,150.0,278,0.0008466166854300101,0.35001593455403157,Quang Ngai,Central,Hospital,Tier 1
HCO0064,537596920.0,151.0,279,0.0008462921786909775,0.35086222673272255,Nghe An,Central,Hospital,Tier 1
HCO1371,534722799.0,154.0,280,0.0008417676994158516,0.3517039944321384,Ha Tinh,Central,Vax Center,Tier 1
HCO0356,534553427.0,152.0,281,0.0008415010717742921,0.3525454955039127,Kien Giang,South,Vax Center,Tier 1
HCO1422,534349438.0,150.0,282,0.0008411799495936833,0.3533866754535064,Quang Ngai,Central,Hospital,Tier 1
HCO1476,530443675.0,152.0,283,0.0008350314458434746,0.35422170689934984,Quang Tri,Central,Hospital,Tier 1
HCO1441,529560867.0,151.0,284,0.0008336417178188315,0.3550553486171687,Tien Giang,South,Vax Center,Tier 1
HCO0229,528746586.0,151.0,285,0.0008323598659035402,0.3558877084830722,Hai Phong,North,Vax Center,Tier 1
HCO1998,527486249.0,151.0,286,0.0008303758267360264,0.3567180843098082,Nghe An,Central,Vax Center,Tier 1
HCO1792,526617171.0,152.0,287,0.0008290077126588989,0.35754709202246715,Quang Binh,Central,Vax Center,Tier 1
HCO1904,523080948.0,149.0,288,0.0008234409436621436,0.3583705329661293,Binh Duong,South,Vax Center,Tier 1
HCO0127,522017518.0,149.0,289,0.0008217668780972118,0.3591922998442265,Vinh Phuc,North,Hospital,Tier 1
HCO1009,521332418.0,149.0,290,0.0008206883846199405,0.3600129882288465,Ha Tinh,Central,Vax Center,Tier 1
HCO1682,520823778.0,143.0,291,0.0008198876768075344,0.360832875905654,Nghe An,Central,Vax Center,Tier 2
HCO0963,520214281.0,150.0,292,0.0008189281985723622,0.36165180410422637,Binh Duong,South,Vax Center,Tier 1
HCO0317,518545827.0,143.0,293,0.0008163016962279931,0.36246810580045435,Can Tho,South,Hospital,Tier 1
HCO0222,515978587.0,149.0,294,0.0008122603130801458,0.3632803661135345,Ho Chi Minh City,South,Vax Center,Tier 1
HCO1296,514239584.0,140.0,295,0.000809522751567293,0.3640898888651018,Ho Chi Minh City,South,Hospital,Tier 2
HCO0649,513687934.0,146.0,296,0.0008086543368442793,0.3648985432019461,Bac Ninh,North,Vax Center,Tier 1
HCO1134,512844558.0,146.0,297,0.0008073266831953415,0.3657058698851414,Hai Duong,North,Vax Center,Tier 1
HCO0350,512662935.0,144.0,298,0.0008070407698676193,0.366512910655009,Lam Dong,South,Vax Center,Tier 1
HCO0495,511382457.0,144.0,299,0.000805025024471634,0.3673179356794807,Bac Ninh,North,Hospital,Tier 1
HCO0084,511278244.0,150.0,300,0.0008048609709893003,0.36812279665047,Da Nang,Central,Hospital,Tier 1
HCO1684,508776900.0,143.0,301,0.000800923322195822,0.3689237199726658,Ba Ria - Vung Tau,South,Hospital,Tier 1
HCO0888,507850933.0,136.0,302,0.0007994656527028013,0.3697231856253686,Bac Ninh,North,Vax Center,Tier 2
HCO1554,505353706.0,145.0,303,0.0007955344849451513,0.3705187201103137,Vinh Phuc,North,Vax Center,Tier 1
HCO0219,503655602.0,144.0,304,0.0007928613071787982,0.37131158141749254,Nghe An,Central,Hospital,Tier 1
HCO0372,503371176.0,140.0,305,0.000792413560009383,0.3721039949775019,Long An,South,Hospital,Tier 1
HCO1789,501592517.0,144.0,306,0.0007896135714970635,0.37289360854899894,Quang Binh,Central,Vax Center,Tier 1
HCO0194,500715783.0,137.0,307,0.0007882334052435209,0.3736818419542425,Can Tho,South,Vax Center,Tier 1
HCO0152,500372103.0,137.0,308,0.0007876923796439462,0.3744695343338864,Ba Ria - Vung Tau,South,Vax Center,Tier 2
HCO1747,500210835.0,142.0,309,0.0007874385094263246,0.3752569728433127,Khanh Hoa,South,Hospital,Tier 1
HCO0842,500208488.0,139.0,310,0.0007874348147478964,0.37604440765806063,Hanoi,North,Vax Center,Tier 2
HCO1661,499776036.0,139.0,311,0.0007867540430923235,0.37683116170115294,Dong Nai,South,Hospital,Tier 1
HCO1984,497444061.0,132.0,312,0.0007830830172177651,0.3776142447183707,Ha Tinh,Central,Hospital,Tier 2
HCO0697,497325893.0,142.0,313,0.0007828969955899412,0.3783971417139606,Thai Nguyen,North,Vax Center,Tier 2
HCO0918,496957271.0,139.0,314,0.0007823167059642241,0.37917945841992484,Ho Chi Minh City,South,Vax Center,Tier 1
HCO0408,496939175.0,145.0,315,0.0007822882190017884,0.3799617466389266,Quang Tri,Central,Vax Center,Tier 1
HCO0364,495120627.0,143.0,316,0.0007794254366983219,0.38074117207562497,Khanh Hoa,South,Vax Center,Tier 1
HCO1955,493352556.0,140.0,317,0.0007766421159555796,0.38151781419158054,Quang Ngai,Central,Hospital,Tier 1
HCO1880,493229998.0,138.0,318,0.0007764491835317183,0.38229426337511224,Ba Ria - Vung Tau,South,Vax Center,Tier 1
HCO0031,492856817.0,137.0,319,0.0007758617170679295,0.3830701250921802,Binh Dinh,Central,Vax Center,Tier 2
HCO1391,492619926.0,143.0,320,0.0007754888001239444,0.38384561389230415,Khanh Hoa,South,Hospital,Tier 1
HCO0387,492261066.0,137.0,321,0.0007749238779676845,0.38462053777027183,Bac Ninh,North,Vax Center,Tier 1
HCO1138,490831093.0,131.0,322,0.0007726727955663209,0.38539321056583814,Hue,Central,Vax Center,Tier 2
HCO1025,490221731.0,140.0,323,0.0007717135298499334,0.3861649240956881,Vinh Phuc,North,Vax Center,Tier 1
HCO0754,488184524.0,142.0,324,0.0007685065316579154,0.38693343062734603,Quang Ngai,Central,Hospital,Tier 2
HCO0061,487994370.0,138.0,325,0.0007682071887172102,0.38770163781606326,Bac Ninh,North,Vax Center,Tier 1
HCO0634,487162620.0,136.0,326,0.0007668978368711724,0.38846853565293443,Quang Ninh,North,Vax Center,Tier 2
HCO1577,487003892.0,135.0,327,0.0007666479651551305,0.38923518361808956,Kien Giang,South,Hospital,Tier 1
HCO0915,486733646.0,139.0,328,0.00076622254032918,0.3900014061584187,Ha Tinh,Central,Vax Center,Tier 2
HCO1360,484963727.0,145.0,329,0.0007634363104404066,0.3907648424688591,Hai Phong,North,Hospital,Tier 1
HCO0156,484905816.0,135.0,330,0.000763345146178602,0.3915281876150377,Binh Dinh,Central,Hospital,Tier 2
HCO1887,484145660.0,139.0,331,0.000762148498553863,0.3922903361135916,Binh Dinh,Central,Vax Center,Tier 1
HCO1660,482973621.0,133.0,332,0.0007603034592652808,0.39305063957285685,Nghe An,Central,Vax Center,Tier 1
HCO0530,481773003.0,135.0,333,0.0007584134305370738,0.3938090530033939,Quang Binh,Central,Hospital,Tier 1
HCO0473,481399592.0,135.0,334,0.0007578256020042445,0.3945668786053982,Long An,South,Hospital,Tier 1
HCO0199,481323308.0,138.0,335,0.0007577055147229422,0.3953245841201211,Quang Ngai,Central,Hospital,Tier 1
HCO1695,480153422.0,138.0,336,0.0007558638647154235,0.39608044798483655,Quang Binh,Central,Vax Center,Tier 2
HCO0305,480099729.0,139.0,337,0.0007557793404849824,0.39683622732532153,Bac Ninh,North,Hospital,Tier 2
HCO0645,479780381.0,135.0,338,0.0007552766186414856,0.39759150394396303,Quang Nam,Central,Vax Center,Tier 2
HCO1470,478982937.0,133.0,339,0.0007540212717541857,0.3983455252157172,Binh Dinh,Central,Vax Center,Tier 2
HCO1393,478683738.0,140.0,340,0.0007535502687328659,0.39909907548445006,Ha Tinh,Central,Hospital,Tier 1
HCO0821,477951831.0,136.0,341,0.000752398091057389,0.39985147357550743,Hung Yen,North,Vax Center,Tier 1
HCO1043,477513755.0,138.0,342,0.0007517084660266648,0.4006031820415341,Ha Tinh,Central,Hospital,Tier 2
HCO1988,477121033.0,130.0,343,0.000751090237862337,0.40135427227939646,Hanoi,North,Vax Center,Tier 1
HCO1084,476414699.0,133.0,344,0.0007499783175415444,0.402104250596938,Tien Giang,South,Vax Center,Tier 2
HCO0179,475732719.0,130.0,345,0.0007489047356095206,0.4028531553325475,Bac Ninh,North,Vax Center,Tier 1
HCO1685,475094074.0,133.0,346,0.0007478993722074012,0.40360105470475494,Nam Dinh,North,Vax Center,Tier 1
HCO0935,474840169.0,137.0,347,0.0007474996715996846,0.40434855437635464,Can Tho,South,Hospital,Tier 1
HCO1183,474351781.0,135.0,348,0.0007467308447534175,0.40509528522110805,Da Nang,Central,Vax Center,Tier 2
HCO0265,474332227.0,140.0,349,0.0007467000625881065,0.40584198528369614,Ho Chi Minh City,South,Hospital,Tier 1
HCO1524,473996868.0,137.0,350,0.0007461721360167385,0.4065881574197129,Thanh Hoa,Central,Vax Center,Tier 1
HCO1159,473794751.0,130.0,351,0.0007458539607632782,0.40733401138047615,Bac Ninh,North,Vax Center,Tier 2
HCO0001,473719420.0,135.0,352,0.0007457353737071749,0.40807974675418335,Dong Nai,South,Vax Center,Tier 2
HCO0672,473493223.0,133.0,353,0.0007453792913993682,0.40882512604558274,Ninh Binh,North,Vax Center,Tier 2
HCO1294,473078213.0,131.0,354,0.0007447259771707849,0.40956985202275353,Dong Nai,South,Vax Center,Tier 1
HCO1903,473076047.0,138.0,355,0.0007447225674249497,0.4103145745901785,Dong Nai,South,Vax Center,Tier 1
HCO0041,472562395.0,138.0,356,0.0007439139696558832,0.4110584885598344,Hung Yen,North,Vax Center,Tier 2
HCO0925,472531673.0,137.0,357,0.0007438656066773272,0.41180235416651173,Tien Giang,South,Hospital,Tier 1
HCO0731,472224386.0,127.0,358,0.0007433818714194812,0.4125457360379312,Khanh Hoa,South,Vax Center,Tier 2
HCO0777,470062090.0,128.0,359,0.000739977956469941,0.41328571399440117,Khanh Hoa,South,Vax Center,Tier 1
HCO1463,470034991.0,139.0,360,0.0007399352968658823,0.41402564929126706,Binh Dinh,Central,Vax Center,Tier 2
HCO1082,469659320.0,140.0,361,0.000739343910611175,0.41476499320187826,Ha Tinh,Central,Vax Center,Tier 2
HCO1063,469418197.0,133.0,362,0.0007389643315968411,0.4155039575334751,Vinh Phuc,North,Hospital,Tier 2
HCO0715,468845590.0,133.0,363,0.0007380629260873681,0.41624202045956243,Quang Tri,Central,Vax Center,Tier 2
HCO1308,468126445.0,131.0,364,0.0007369308385210095,0.41697895129808343,Quang Nam,Central,Vax Center,Tier 1
HCO1411,468086280.0,132.0,365,0.0007368676102470135,0.4177158189083304,Thai Nguyen,North,Vax Center,Tier 2
HCO1712,467513815.0,134.0,366,0.0007359664282758178,0.41845178533660626,Thai Nguyen,North,Vax Center,Tier 2
HCO0520,466707038.0,130.0,367,0.0007346963892565322,0.4191864817258628,Ha Tinh,Central,Vax Center,Tier 1
HCO1366,466667491.0,133.0,368,0.0007346341338463065,0.4199211158597091,Hai Duong,North,Vax Center,Tier 1
HCO1191,466300554.0,133.0,369,0.0007340564967698658,0.420655172356479,Hanoi,North,Vax Center,Tier 2
HCO1924,465184115.0,133.0,370,0.0007322989837363358,0.4213874713402153,Kien Giang,South,Vax Center,Tier 1
HCO1121,465064641.0,132.0,371,0.000732110906186046,0.42211958224640134,Bac Ninh,North,Vax Center,Tier 2
HCO1515,464896453.0,136.0,372,0.0007318461424129394,0.4228514283888143,Quang Binh,Central,Vax Center,Tier 1
HCO1545,464217418.0,137.0,373,0.0007307771965388496,0.42358220558535314,Quang Ninh,North,Vax Center,Tier 1
HCO1538,462950455.0,130.0,374,0.0007287827266345375,0.42431098831198766,Hanoi,North,Vax Center,Tier 2
HCO1324,462223626.0,136.0,375,0.0007276385428137935,0.4250386268548014,Nam Dinh,North,Vax Center,Tier 1
HCO0750,460728085.0,128.0,376,0.0007252842423999971,0.4257639110972014,Ho Chi Minh City,South,Vax Center,Tier 2
HCO0678,459045819.0,132.0,377,0.0007226359970226282,0.426486547094224,Dong Nai,South,Vax Center,Tier 2
HCO1648,458712644.0,128.0,378,0.0007221115085329334,0.4272086586027569,Ha Tinh,Central,Vax Center,Tier 1
HCO0926,458627829.0,125.0,379,0.0007219779916386482,0.42793063659439556,Ba Ria - Vung Tau,South,Vax Center,Tier 1
HCO0203,457963287.0,132.0,380,0.0007209318608367611,0.42865156845523233,Kien Giang,South,Vax Center,Tier 1
HCO1677,455956185.0,127.0,381,0.0007177722543337421,0.42936934070956606,Quang Ninh,North,Vax Center,Tier 2
HCO0046,455938148.0,123.0,382,0.0007177438602498864,0.4300870845698159,Vinh Phuc,North,Vax Center,Tier 2
HCO0291,455933430.0,127.0,383,0.0007177364331119126,0.43080482100292783,Long An,South,Vax Center,Tier 2
HCO1697,455561606.0,128.0,384,0.000717151102855464,0.4315219721057833,Thanh Hoa,Central,Vax Center,Tier 2
HCO1564,455466064.0,123.0,385,0.000717000699375964,0.43223897280515927,Nghe An,Central,Hospital,Tier 1
HCO0168,455177984.0,128.0,386,0.0007165472000314415,0.4329555200051907,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1245,454764318.0,126.0,387,0.0007158960015454265,0.43367141600673614,Bac Ninh,North,Vax Center,Tier 2
HCO1877,453171859.0,127.0,388,0.0007133891315347388,0.4343848051382709,Ha Tinh,Central,Hospital,Tier 1
HCO0196,450293704.0,128.0,389,0.000708858301883482,0.4350936634401544,Long An,South,Hospital,Tier 1
HCO1867,449869810.0,131.0,390,0.0007081910023446489,0.435801854442499,Binh Dinh,Central,Vax Center,Tier 1
HCO0169,449802349.0,127.0,391,0.00070808480434659,0.4365099392468456,Hung Yen,North,Vax Center,Tier 1
HCO0914,449430989.0,134.0,392,0.0007075002045250756,0.4372174394513707,Nghe An,Central,Vax Center,Tier 1
HCO0939,448921413.0,124.0,393,0.0007066980232490954,0.4379241374746198,Da Nang,Central,Vax Center,Tier 2
HCO0971,448709948.0,120.0,394,0.0007063651322504512,0.43863050260687025,Hai Phong,North,Vax Center,Tier 2
HCO0467,448591996.0,126.0,395,0.0007061794506526827,0.4393366820575229,Ha Tinh,Central,Hospital,Tier 1
HCO0237,447716032.0,131.0,396,0.0007048004965433198,0.4400414825540662,Vinh Phuc,North,Vax Center,Tier 1
HCO1665,447497333.0,127.0,397,0.0007044562176862394,0.44074593877175244,Khanh Hoa,South,Vax Center,Tier 2
HCO0246,447209571.0,127.0,398,0.0007040032189415211,0.441449941990694,Nghe An,Central,Hospital,Tier 1
HCO1486,446186686.0,127.0,399,0.000702392979851609,0.44215233497054557,Vinh Phuc,North,Vax Center,Tier 1
HCO1467,445747116.0,124.0,400,0.0007017010029463336,0.4428540359734919,Ho Chi Minh City,South,Vax Center,Tier 2
HCO1088,445183499.0,126.0,401,0.0007008137496137117,0.4435548497231056,Dong Nai,South,Hospital,Tier 1
HCO1452,445100878.0,124.0,402,0.000700683686543232,0.44425553340964885,Hai Phong,North,Hospital,Tier 1
HCO1890,445079499.0,127.0,403,0.0007006500314387938,0.44495618344108767,Can Tho,South,Vax Center,Tier 2
HCO1664,444211898.0,129.0,404,0.0006992842424745928,0.4456554676835623,Lam Dong,South,Vax Center,Tier 1
HCO0820,443070158.0,128.0,405,0.0006974869002723743,0.44635295458383467,Can Tho,South,Vax Center,Tier 1
HCO0986,441825246.0,124.0,406,0.0006955271433437846,0.4470484817271785,Hung Yen,North,Hospital,Tier 1
HCO0920,441163260.0,133.0,407,0.0006944850362308886,0.44774296676340936,Ninh Binh,North,Vax Center,Tier 2
HCO1083,441080378.0,123.0,408,0.0006943545622907584,0.44843732132570013,Quang Ngai,Central,Vax Center,Tier 2
HCO1884,440311481.0,124.0,409,0.0006931441544682602,0.4491304654801684,Hue,Central,Vax Center,Tier 2
HCO0063,440135841.0,126.0,410,0.0006928676596582355,0.44982333313982664,Ha Tinh,Central,Vax Center,Tier 1
HCO1500,439719974.0,129.0,411,0.0006922129963289224,0.4505155461361556,Vinh Phuc,North,Vax Center,Tier 2
HCO1031,438836966.0,127.0,412,0.0006908229534616352,0.4512063690896172,Can Tho,South,Vax Center,Tier 2
HCO1717,438038334.0,125.0,413,0.0006895657364090294,0.45189593482602625,Lam Dong,South,Vax Center,Tier 2
HCO1381,437414270.0,122.0,414,0.0006885833266098762,0.4525845181526361,Binh Duong,South,Hospital,Tier 2
HCO0696,436518013.0,126.0,415,0.0006871724269916324,0.45327169057962774,Hanoi,North,Vax Center,Tier 1
HCO0669,436449632.0,126.0,416,0.0006870647807174107,0.45395875536034513,Binh Dinh,Central,Vax Center,Tier 2
HCO1014,436236828.0,127.0,417,0.0006867297818472643,0.4546454851421924,Binh Dinh,Central,Vax Center,Tier 2
HCO0216,435368894.0,123.0,418,0.0006853634686700609,0.4553308486108624,Ho Chi Minh City,South,Hospital,Tier 1
HCO0023,434378558.0,120.0,419,0.0006838044686462585,0.45601465307950867,Dong Nai,South,Vax Center,Tier 1
HCO1729,433681387.0,124.0,420,0.000682706972841204,0.4566973600523499,Long An,South,Vax Center,Tier 2
HCO1003,433640982.0,129.0,421,0.0006826433667560353,0.45738000341910595,Quang Tri,Central,Hospital,Tier 2
HCO0652,433492605.0,123.0,422,0.0006824097897210373,0.458062413208827,Hung Yen,North,Vax Center,Tier 2
HCO1842,433269693.0,127.0,423,0.0006820588787036595,0.45874447208753066,Ha Tinh,Central,Vax Center,Tier 2
HCO0688,433126919.0,127.0,424,0.0006818341219853352,0.459426306209516,Quang Ninh,North,Vax Center,Tier 2
HCO0292,432961866.0,121.0,425,0.0006815742933706745,0.4601078805028867,Quang Binh,Central,Vax Center,Tier 2
HCO1204,431798495.0,119.0,426,0.0006797428993622864,0.460787623402249,Khanh Hoa,South,Hospital,Tier 1
HCO0814,431683778.0,125.0,427,0.000679562310344286,0.46146718571259326,Nghe An,Central,Hospital,Tier 1
HCO0877,430957230.0,122.0,428,0.0006784185688774568,0.4621456042814707,Quang Binh,Central,Vax Center,Tier 2
