HCP_ID,Age_Group,Gender,Sales,Units,Active_HCC
HCP00108,9-14,Female,810.29,13,1
HCP00108,9-14,Male,1458.83,26,1
HCP00109,15-18,Female,2828.89,59,2
HCP00109,15-18,Male,731.87,13,1
HCP00109,19-45,Female,10072.619999999999,186,2
HCP00109,19-45,Male,7614.1,131,2
HCP00109,9-14,Female,3202.11,54,2
HCP00109,9-14,Male,2184.1,45,1
HCP00110,15-18,Female,1272.4099999999999,23,2
HCP00110,15-18,Male,2188.45,39,2
HCP00110,19-45,Female,5672.04,100,2
HCP00110,19-45,Male,2539.69,49,2
HCP00110,9-14,Female,985.18,17,2
HCP00110,9-14,Male,1009.8199999999999,19,1
HCP00111,15-18,Female,49.14,1,2
HCP00111,15-18,Male,0.0,0,1
HCP00111,19-45,Female,262.17,5,2
HCP00111,19-45,Male,455.01,9,2
HCP00111,9-14,Female,566.33,10,3
HCP00111,9-14,Male,0.0,0,1
HCP00112,15-18,Female,5204.65,92,2
HCP00112,15-18,Male,9340.18,162,2
HCP00112,19-45,Female,13044.689999999999,225,3
HCP00112,19-45,Male,26219.07,482,4
HCP00112,9-14,Female,2960.87,54,1
HCP00112,9-14,Male,10080.54,185,3
HCP00113,15-18,Female,107.28999999999999,2,1
HCP00113,15-18,Male,5074.1900000000005,94,2
HCP00113,19-45,Female,4289.79,71,2
HCP00113,19-45,Male,5572.07,107,2
HCP00113,9-14,Female,5066.24,100,2
HCP00113,9-14,Male,1322.76,27,2
HCP00114,15-18,Female,247.4,5,1
HCP00114,15-18,Male,2547.67,43,2
HCP00114,19-45,Female,1654.57,29,2
HCP00114,19-45,Male,4415.42,76,2
HCP00114,9-14,Female,2247.1800000000003,41,2
HCP00114,9-14,Male,619.95,10,1
HCP00115,15-18,Female,3227.03,55,3
HCP00115,15-18,Male,544.89,11,2
HCP00115,19-45,Female,2303.05,44,3
HCP00115,19-45,Male,3375.56,56,3
HCP00115,9-14,Female,1244.21,24,4
HCP00115,9-14,Male,1969.33,37,5
HCP00116,15-18,Female,3841.23,72,2
HCP00116,15-18,Male,1413.83,23,1
HCP00116,19-45,Female,3079.26,57,2
HCP00116,19-45,Male,7265.16,129,2
HCP00116,9-14,Female,3336.67,58,2
HCP00116,9-14,Male,1588.98,27,2
HCP00117,15-18,Female,1250.53,23,3
HCP00117,15-18,Male,887.3399999999999,16,2
HCP00117,19-45,Female,857.78,16,3
HCP00117,19-45,Male,327.9,6,2
HCP00117,9-14,Female,1612.3899999999999,31,2
HCP00117,9-14,Male,281.34,5,2
HCP00118,15-18,Female,639.3199999999999,11,1
HCP00118,19-45,Female,1642.1399999999999,33,1
HCP00118,19-45,Male,1725.32,31,1
HCP00118,9-14,Female,954.86,18,1
HCP00118,9-14,Male,882.01,15,1
HCP00119,15-18,Female,945.65,17,2
HCP00119,15-18,Male,899.22,16,2
HCP00119,19-45,Female,1763.55,33,2
HCP00119,19-45,Male,1375.28,26,3
HCP00119,9-14,Female,556.51,11,1
HCP00119,9-14,Male,1368.98,24,4
HCP00120,15-18,Female,1461.13,28,2
HCP00120,15-18,Male,2769.3999999999996,48,4
HCP00120,19-45,Male,4027.48,76,3
HCP00120,9-14,Female,1875.11,35,2
HCP00120,9-14,Male,4816.26,89,8
HCP00121,15-18,Female,1152.13,21,1
HCP00121,15-18,Male,1039.26,20,1
HCP00121,19-45,Female,3588.46,68,2
HCP00121,19-45,Male,673.28,14,2
HCP00121,9-14,Female,1936.3200000000002,37,2
HCP00121,9-14,Male,1031.45,17,1
HCP00122,15-18,Female,1011.29,19,1
HCP00122,15-18,Male,443.09,7,2
HCP00122,19-45,Female,1308.25,24,2
HCP00122,19-45,Male,2585.5,45,2
HCP00122,9-14,Male,946.9,18,2
HCP00123,15-18,Female,1612.87,32,2
HCP00123,15-18,Male,1419.56,29,2
HCP00123,19-45,Female,5753.09,100,2
HCP00123,19-45,Male,3709.71,68,2
HCP00123,9-14,Female,1938.52,37,2
HCP00123,9-14,Male,6703.5599999999995,122,2
HCP00124,15-18,Female,2849.54,51,1
HCP00124,15-18,Male,1066.8000000000002,18,1
HCP00124,19-45,Female,2439.5299999999997,44,1
HCP00124,19-45,Male,3946.1400000000003,71,1
HCP00124,9-14,Female,1738.15,35,1
HCP00124,9-14,Male,1721.04,33,1
HCP00125,15-18,Female,2053.84,38,2
HCP00125,15-18,Male,1505.54,29,2
HCP00125,19-45,Female,2342.3,43,2
HCP00125,19-45,Male,3768.23,73,2
HCP00125,9-14,Female,275.23,6,1
HCP00125,9-14,Male,1020.5799999999999,19,2
HCP00126,15-18,Female,2584.51,41,1
HCP00126,15-18,Male,7154.28,123,2
HCP00126,19-45,Female,6117.700000000001,115,2
HCP00126,19-45,Male,8150.459999999999,150,2
HCP00126,9-14,Female,1427.23,27,1
HCP00126,9-14,Male,1972.54,37,1
HCP00127,15-18,Female,887.77,16,2
HCP00127,15-18,Male,185.89999999999998,3,2
HCP00127,19-45,Female,858.1700000000001,16,3
HCP00127,19-45,Male,1378.98,26,3
HCP00127,9-14,Female,469.1,8,2
HCP00128,15-18,Female,465.24,8,1
HCP00128,15-18,Male,331.95000000000005,7,1
HCP00128,19-45,Female,1503.2,28,2
HCP00128,19-45,Male,281.48,6,1
HCP00128,9-14,Female,680.06,12,2
HCP00128,9-14,Male,153.84,3,1
HCP00129,15-18,Female,1440.68,26,2
HCP00129,15-18,Male,3853.41,70,5
HCP00129,19-45,Female,762.06,16,2
HCP00129,19-45,Male,4623.0599999999995,88,4
HCP00129,9-14,Female,1204.09,22,3
HCP00129,9-14,Male,2979.38,56,3
HCP00130,15-18,Female,757.63,13,1
HCP00130,19-45,Female,1656.53,29,2
HCP00130,19-45,Male,999.93,20,2
HCP00130,9-14,Female,336.29999999999995,6,2
HCP00130,9-14,Male,161.05,3,1
HCP00131,15-18,Female,1305.94,24,1
HCP00131,15-18,Male,508.68,11,1
HCP00131,19-45,Female,1464.56,26,1
HCP00131,19-45,Male,1666.37,30,1
HCP00131,9-14,Female,1166.08,21,1
HCP00131,9-14,Male,1083.46,19,1
HCP00132,15-18,Female,154.58,3,1
HCP00132,15-18,Male,2309.9700000000003,45,5
HCP00132,19-45,Female,2068.58,37,5
HCP00132,19-45,Male,4330.3,81,7
HCP00132,9-14,Female,1015.09,19,3
HCP00132,9-14,Male,202.79,4,1
HCP00133,15-18,Female,5209.849999999999,95,2
HCP00133,15-18,Male,7731.87,136,2
HCP00133,19-45,Female,15067.59,273,3
HCP00133,19-45,Male,21880.34,399,4
HCP00133,9-14,Female,8555.3,152,3
HCP00133,9-14,Male,10626.55,195,4
HCP00134,15-18,Female,4702.93,94,1
HCP00134,15-18,Male,1662.18,29,2
HCP00134,19-45,Female,3948.82,71,3
HCP00134,19-45,Male,9232.32,166,3
HCP00134,9-14,Female,600.7,12,2
HCP00134,9-14,Male,431.89,8,1
HCP00135,15-18,Female,5040.51,88,1
HCP00135,15-18,Male,1004.39,17,1
HCP00135,19-45,Female,1643.79,32,1
HCP00135,19-45,Male,3108.2999999999997,64,1
HCP00135,9-14,Female,4262.34,79,1
HCP00135,9-14,Male,2841.4100000000003,48,1
HCP00136,15-18,Female,11382.94,212,1
HCP00136,19-45,Female,22901.84,435,1
HCP00136,19-45,Male,12769.44,244,1
HCP00136,9-14,Female,14409.35,269,1
HCP00136,9-14,Male,4980.08,94,1
HCP00137,15-18,Female,1518.4,33,1
HCP00137,15-18,Male,1641.83,35,1
HCP00137,19-45,Female,3949.81,79,1
HCP00137,19-45,Male,3105.22,52,1
HCP00137,9-14,Female,1771.53,32,1
HCP00137,9-14,Male,2207.07,40,1
HCP00138,15-18,Female,6653.17,115,2
HCP00138,15-18,Male,14526.06,260,2
HCP00138,19-45,Female,11175.69,207,2
HCP00138,19-45,Male,13344.2,235,1
HCP00138,9-14,Female,11363.0,198,2
HCP00138,9-14,Male,14984.53,266,2
HCP00139,15-18,Female,1041.62,18,2
HCP00139,15-18,Male,1372.7,23,3
HCP00139,19-45,Female,1471.5900000000001,25,3
HCP00139,19-45,Male,2753.49,50,3
HCP00139,9-14,Female,731.8399999999999,13,3
HCP00139,9-14,Male,1078.59,18,1
HCP00140,15-18,Female,460.51,8,1
HCP00140,15-18,Male,1970.5700000000002,38,2
HCP00140,19-45,Female,4601.6,78,2
HCP00140,19-45,Male,4986.28,90,2
HCP00140,9-14,Male,1081.52,23,2
HCP00141,15-18,Female,2870.45,52,1
HCP00141,15-18,Male,10364.65,176,3
HCP00141,19-45,Female,25852.92,495,11
HCP00141,19-45,Male,13433.79,222,3
HCP00141,9-14,Female,6273.44,110,3
HCP00141,9-14,Male,10911.25,177,5
HCP00142,15-18,Female,1399.75,27,1
HCP00142,15-18,Male,5658.91,105,2
HCP00142,19-45,Female,6395.75,118,4
HCP00142,19-45,Male,6963.39,125,3
HCP00142,9-14,Female,3285.7799999999997,63,3
HCP00142,9-14,Male,3902.36,69,3
HCP00143,15-18,Female,2697.84,48,1
HCP00143,15-18,Male,7066.08,116,1
HCP00143,19-45,Female,2521.85,48,1
HCP00143,19-45,Male,1666.38,31,1
HCP00143,9-14,Female,924.9,20,1
HCP00143,9-14,Male,1054.1100000000001,20,1
HCP00144,15-18,Female,1850.99,38,2
HCP00144,15-18,Male,2562.46,47,3
HCP00144,19-45,Female,5061.22,85,3
HCP00144,19-45,Male,1658.26,28,2
HCP00144,9-14,Female,2548.76,44,3
HCP00144,9-14,Male,3872.6,74,3
HCP00145,15-18,Female,1275.62,21,1
HCP00145,15-18,Male,7948.400000000001,142,1
HCP00145,19-45,Female,5966.18,112,1
HCP00145,19-45,Male,5138.46,104,1
HCP00145,9-14,Female,2634.91,45,1
HCP00145,9-14,Male,3007.13,54,1
HCP00146,15-18,Female,926.97,16,1
HCP00146,15-18,Male,2402.58,39,2
HCP00146,19-45,Female,8366.74,150,2
HCP00146,19-45,Male,6184.35,107,2
HCP00146,9-14,Male,1356.32,23,2
HCP00147,15-18,Female,90.64,2,1
HCP00147,15-18,Male,630.1899999999999,11,2
HCP00147,19-45,Female,1285.3,23,2
HCP00147,19-45,Male,596.66,10,2
HCP00147,9-14,Female,560.23,10,2
HCP00147,9-14,Male,444.84,7,1
HCP00148,15-18,Female,2007.15,39,1
HCP00148,15-18,Male,4250.8099999999995,79,2
HCP00148,19-45,Female,7707.41,137,1
HCP00148,19-45,Male,7528.52,147,2
HCP00148,9-14,Female,1417.67,25,1
HCP00148,9-14,Male,1458.3,23,1
HCP00149,15-18,Female,6830.7,125,5
HCP00149,15-18,Male,5001.75,82,4
HCP00149,19-45,Female,11124.22,195,9
HCP00149,19-45,Male,4546.469999999999,85,3
HCP00149,9-14,Female,1948.46,40,3
HCP00149,9-14,Male,2200.38,41,3
HCP00150,15-18,Female,1578.2,28,2
HCP00150,15-18,Male,2092.66,43,1
HCP00150,19-45,Female,6415.87,117,2
HCP00150,19-45,Male,4613.58,81,2
HCP00150,9-14,Female,2385.14,43,2
HCP00150,9-14,Male,1402.54,25,2
HCP00151,15-18,Female,1274.4099999999999,26,2
HCP00151,19-45,Female,3154.2700000000004,61,3
HCP00151,19-45,Male,4695.23,85,3
HCP00151,9-14,Female,674.5799999999999,12,2
HCP00151,9-14,Male,2152.48,40,2
HCP00152,15-18,Female,4978.6,86,2
HCP00152,15-18,Male,4395.610000000001,87,3
HCP00152,19-45,Female,6894.9400000000005,122,2
HCP00152,19-45,Male,7192.03,124,3
HCP00152,9-14,Female,5895.63,107,3
HCP00152,9-14,Male,3868.11,66,3
HCP00153,15-18,Female,2643.91,49,2
HCP00153,15-18,Male,4195.27,78,3
HCP00153,19-45,Female,10322.39,190,4
HCP00153,19-45,Male,7518.31,141,4
HCP00153,9-14,Female,1199.46,22,2
HCP00153,9-14,Male,5843.24,110,4
HCP00154,15-18,Female,4087.96,73,3
HCP00154,15-18,Male,1753.53,29,2
HCP00154,19-45,Female,5996.41,110,3
HCP00154,19-45,Male,4733.87,89,3
HCP00154,9-14,Female,456.47,9,1
HCP00154,9-14,Male,2447.4700000000003,43,3
HCP00155,15-18,Female,857.1600000000001,15,3
HCP00155,19-45,Female,848.14,15,3
HCP00155,19-45,Male,581.11,10,2
HCP00155,9-14,Female,485.03999999999996,10,4
HCP00155,9-14,Male,545.41,10,3
HCP00156,15-18,Male,1614.1000000000001,31,2
HCP00156,19-45,Female,3425.5,61,2
HCP00156,19-45,Male,5135.53,93,3
HCP00156,9-14,Female,723.81,16,1
HCP00156,9-14,Male,518.03,8,1
HCP00157,15-18,Female,2357.13,42,1
HCP00157,15-18,Male,3495.66,74,1
HCP00157,19-45,Female,6096.62,107,1
HCP00157,19-45,Male,3986.33,76,1
HCP00157,9-14,Female,959.3,21,1
HCP00157,9-14,Male,843.4,13,1
HCP00158,15-18,Female,567.91,10,1
HCP00158,15-18,Male,360.78,6,1
HCP00158,19-45,Female,1558.05,27,1
HCP00158,19-45,Male,3597.3199999999997,62,1
HCP00158,9-14,Female,1052.97,17,1
HCP00158,9-14,Male,1509.4099999999999,27,1
HCP00159,15-18,Female,1701.98,32,3
HCP00159,15-18,Male,666.16,11,2
HCP00159,19-45,Female,497.87,10,1
HCP00159,19-45,Male,231.18,4,2
HCP00159,9-14,Female,710.51,12,2
HCP00159,9-14,Male,0.0,0,1
HCP00160,15-18,Female,1172.72,20,1
HCP00160,15-18,Male,2602.65,46,1
HCP00160,19-45,Female,4269.64,75,1
HCP00160,19-45,Male,5380.83,97,1
HCP00160,9-14,Female,753.05,14,1
HCP00161,15-18,Female,2675.4900000000002,51,2
HCP00161,15-18,Male,2287.21,46,1
HCP00161,19-45,Female,5368.2,98,2
HCP00161,19-45,Male,6767.110000000001,122,2
HCP00161,9-14,Female,2149.05,39,2
HCP00161,9-14,Male,2630.05,46,2
HCP00162,15-18,Female,5004.360000000001,87,1
HCP00162,15-18,Male,4754.6,92,1
HCP00162,19-45,Female,6115.42,109,1
HCP00162,19-45,Male,4992.48,88,1
HCP00162,9-14,Female,2790.1499999999996,47,1
HCP00162,9-14,Male,1404.73,26,1
HCP00163,15-18,Female,2303.09,42,1
HCP00163,15-18,Male,634.4200000000001,13,1
HCP00163,19-45,Female,1542.63,28,1
HCP00163,19-45,Male,2285.94,44,1
HCP00163,9-14,Female,460.7,8,1
HCP00163,9-14,Male,691.6400000000001,12,1
HCP00164,15-18,Female,1047.3600000000001,18,2
HCP00164,15-18,Male,1383.6599999999999,27,1
HCP00164,19-45,Female,941.89,19,2
HCP00164,19-45,Male,2654.4300000000003,49,2
HCP00164,9-14,Female,408.33,8,2
HCP00164,9-14,Male,107.04,2,1
HCP00165,15-18,Female,1297.33,27,2
HCP00165,15-18,Male,3077.86,55,3
HCP00165,19-45,Female,3187.5499999999997,60,3
HCP00165,19-45,Male,1489.69,28,2
HCP00165,9-14,Female,2208.67,36,3
HCP00165,9-14,Male,858.51,16,2
HCP00166,15-18,Female,893.85,16,2
HCP00166,15-18,Male,2495.41,46,2
HCP00166,19-45,Female,3017.04,60,3
HCP00166,19-45,Male,3671.38,66,3
HCP00166,9-14,Female,2604.26,48,3
HCP00167,15-18,Female,3729.04,66,2
HCP00167,15-18,Male,9293.55,170,4
HCP00167,19-45,Female,5327.6900000000005,103,3
HCP00167,19-45,Male,5285.46,106,3
HCP00167,9-14,Female,2456.9700000000003,43,1
HCP00167,9-14,Male,2373.0299999999997,48,2
HCP00168,15-18,Female,6402.82,120,2
HCP00168,15-18,Male,3716.82,66,2
HCP00168,19-45,Female,6658.47,123,2
HCP00168,19-45,Male,2844.09,48,2
HCP00168,9-14,Female,4067.58,63,1
HCP00168,9-14,Male,4214.4,89,2
HCP00169,15-18,Male,1661.6799999999998,30,3
HCP00169,19-45,Female,2968.37,49,2
HCP00169,19-45,Male,7873.08,139,3
HCP00169,9-14,Female,1628.2,31,2
HCP00169,9-14,Male,1920.88,31,3
HCP00170,15-18,Female,307.86,5,2
HCP00170,15-18,Male,1473.17,26,1
HCP00170,19-45,Female,399.65,7,2
HCP00170,19-45,Male,2702.7200000000003,45,3
HCP00170,9-14,Female,426.01,7,1
HCP00170,9-14,Male,1056.06,18,3
HCP00171,15-18,Female,1227.86,22,1
HCP00171,15-18,Male,3634.86,67,1
HCP00171,19-45,Female,2459.25,45,1
HCP00171,19-45,Male,9133.41,167,1
HCP00171,9-14,Female,1891.34,35,1
HCP00171,9-14,Male,1664.14,32,1
HCP00172,15-18,Female,950.47,17,2
HCP00172,15-18,Male,767.45,14,2
HCP00172,19-45,Female,2853.5699999999997,53,2
HCP00172,19-45,Male,294.89,5,1
HCP00172,9-14,Female,492.23,8,1
HCP00172,9-14,Male,225.01,5,1
HCP00173,15-18,Female,741.25,15,1
HCP00173,15-18,Male,2264.34,47,2
HCP00173,19-45,Female,6172.17,106,3
HCP00173,19-45,Male,11631.21,206,3
HCP00173,9-14,Female,3799.88,64,1
HCP00173,9-14,Male,4405.07,76,4
HCP00174,15-18,Female,7081.57,129,2
HCP00174,15-18,Male,2223.73,37,1
HCP00174,19-45,Female,5752.610000000001,101,2
HCP00174,19-45,Male,2620.2,48,1
HCP00174,9-14,Female,4620.82,82,2
HCP00174,9-14,Male,1937.35,33,2
HCP00175,15-18,Female,370.25,7,1
HCP00175,15-18,Male,322.66,5,1
HCP00175,19-45,Female,1958.6,36,1
HCP00175,19-45,Male,2308.44,40,1
HCP00175,9-14,Female,979.24,18,1
HCP00175,9-14,Male,548.56,10,1
HCP00176,15-18,Female,2923.55,55,2
HCP00176,15-18,Male,3936.65,74,2
HCP00176,19-45,Female,5675.64,103,3
HCP00176,19-45,Male,6103.05,117,3
HCP00176,9-14,Female,299.44,6,1
HCP00176,9-14,Male,1658.07,29,3
HCP00177,15-18,Female,1384.1,28,1
HCP00177,15-18,Male,3712.71,58,1
HCP00177,19-45,Female,8460.78,174,2
HCP00177,19-45,Male,9036.130000000001,148,2
HCP00177,9-14,Female,2047.91,40,2
HCP00177,9-14,Male,943.51,20,1
HCP00178,15-18,Female,6248.879999999999,117,2
HCP00178,15-18,Male,3165.2799999999997,53,2
HCP00178,19-45,Female,8740.7,156,3
HCP00178,19-45,Male,11400.59,217,3
HCP00178,9-14,Female,4198.03,69,2
HCP00178,9-14,Male,5676.110000000001,104,2
HCP00179,15-18,Female,670.34,11,1
HCP00179,19-45,Female,1447.61,26,1
HCP00179,19-45,Male,1388.0,25,1
HCP00179,9-14,Female,813.1500000000001,15,1
HCP00179,9-14,Male,544.47,10,1
HCP00180,15-18,Female,52.18,1,1
HCP00180,15-18,Male,1399.55,23,2
HCP00180,19-45,Female,2945.5,55,2
HCP00180,19-45,Male,1343.96,22,2
HCP00180,9-14,Female,3616.83,66,2
HCP00180,9-14,Male,1569.25,26,1
HCP00181,15-18,Female,551.22,11,1
HCP00181,15-18,Male,461.52,9,1
HCP00181,19-45,Female,2600.01,48,1
HCP00181,19-45,Male,2638.48,46,1
HCP00181,9-14,Female,788.65,15,1
HCP00181,9-14,Male,944.46,16,1
HCP00182,15-18,Female,231.77,4,1
HCP00182,15-18,Male,3184.37,61,2
HCP00182,19-45,Female,1691.3600000000001,32,2
HCP00182,19-45,Male,2912.4900000000002,57,2
HCP00182,9-14,Female,186.33,3,1
HCP00182,9-14,Male,1560.33,29,2
HCP00183,15-18,Female,164.17,3,1
HCP00183,15-18,Male,244.77,4,2
HCP00183,19-45,Female,567.81,10,2
HCP00183,19-45,Male,194.65,4,2
HCP00183,9-14,Female,394.83,7,1
HCP00183,9-14,Male,355.56,6,2
HCP00184,15-18,Female,391.96000000000004,8,2
HCP00184,15-18,Male,1531.87,26,2
HCP00184,19-45,Female,907.2,18,2
HCP00184,19-45,Male,1332.65,25,2
HCP00184,9-14,Female,841.0899999999999,14,1
HCP00184,9-14,Male,1522.11,28,2
HCP00185,15-18,Female,464.45000000000005,8,1
HCP00185,15-18,Male,573.21,10,1
HCP00185,19-45,Female,262.53,5,1
HCP00185,19-45,Male,998.24,18,1
HCP00185,9-14,Female,515.44,10,1
HCP00185,9-14,Male,312.35,6,1
HCP00186,15-18,Female,142.1,3,1
HCP00186,15-18,Male,149.38,3,2
HCP00186,19-45,Female,57.73,1,2
HCP00186,19-45,Male,827.9399999999999,15,2
HCP00186,9-14,Female,256.77,5,2
HCP00187,15-18,Female,186.74,3,1
HCP00187,15-18,Male,1493.68,29,7
HCP00187,19-45,Female,2276.7999999999997,41,6
HCP00187,19-45,Male,2232.85,42,8
HCP00187,9-14,Female,529.8399999999999,10,4
HCP00187,9-14,Male,614.49,12,3
HCP00188,15-18,Female,47.82,1,2
HCP00188,15-18,Male,113.3,2,4
HCP00188,19-45,Female,162.41,3,4
HCP00188,19-45,Male,374.1,7,7
HCP00188,9-14,Female,61.53,1,4
HCP00188,9-14,Male,0.0,0,1
HCP00189,15-18,Female,3242.48,62,2
HCP00189,15-18,Male,2116.4300000000003,38,2
HCP00189,19-45,Female,7571.76,133,3
HCP00189,19-45,Male,1868.7199999999998,33,2
HCP00189,9-14,Female,442.58,8,1
HCP00189,9-14,Male,2648.9,50,3
HCP00190,15-18,Female,5874.14,106,1
HCP00190,19-45,Female,5771.0599999999995,110,2
HCP00190,19-45,Male,14602.66,264,2
HCP00190,9-14,Female,1657.94,36,1
HCP00190,9-14,Male,1883.39,31,1
HCP00191,15-18,Female,912.51,17,1
HCP00191,15-18,Male,870.97,17,1
HCP00191,19-45,Female,1376.6799999999998,24,1
HCP00191,19-45,Male,4221.61,77,1
HCP00191,9-14,Female,1301.27,21,1
HCP00191,9-14,Male,1166.42,22,1
HCP00192,15-18,Female,485.71,9,1
HCP00192,15-18,Male,254.19,4,1
HCP00192,19-45,Female,1332.38,25,2
HCP00192,19-45,Male,1370.27,23,2
HCP00192,9-14,Female,180.93,3,1
HCP00192,9-14,Male,895.24,16,2
HCP00193,15-18,Female,614.3100000000001,13,1
HCP00193,15-18,Male,194.1,3,1
HCP00193,19-45,Female,1789.4099999999999,32,1
HCP00193,19-45,Male,2424.54,42,1
HCP00194,15-18,Female,2630.25,53,4
HCP00194,15-18,Male,3031.73,56,5
HCP00194,19-45,Female,3227.97,63,4
HCP00194,19-45,Male,6361.3,128,10
HCP00194,9-14,Female,1397.6100000000001,24,2
HCP00194,9-14,Male,3745.27,69,6
HCP00195,15-18,Female,2235.7799999999997,39,1
HCP00195,15-18,Male,3272.16,56,2
HCP00195,19-45,Female,12641.67,219,2
HCP00195,19-45,Male,13572.67,250,2
HCP00195,9-14,Female,5854.05,106,2
HCP00195,9-14,Male,1402.3,27,1
HCP00196,15-18,Female,2315.2200000000003,38,1
HCP00196,15-18,Male,1033.85,19,1
HCP00196,19-45,Female,3097.0699999999997,58,1
HCP00196,19-45,Male,2106.72,35,1
HCP00196,9-14,Female,918.61,18,1
HCP00196,9-14,Male,1056.08,19,1
HCP00197,15-18,Female,3272.26,59,4
HCP00197,15-18,Male,3356.51,59,5
HCP00197,19-45,Female,6257.36,110,7
HCP00197,19-45,Male,7594.65,130,8
HCP00198,15-18,Female,532.65,11,1
HCP00198,15-18,Male,5426.620000000001,94,3
HCP00198,19-45,Female,6807.530000000001,132,2
HCP00198,19-45,Male,5240.139999999999,105,2
HCP00198,9-14,Male,2569.94,42,2
HCP00199,15-18,Female,2210.11,41,1
HCP00199,15-18,Male,14608.77,265,2
HCP00199,19-45,Female,10832.44,195,4
HCP00199,19-45,Male,22541.57,405,4
HCP00199,9-14,Female,7635.68,138,3
HCP00199,9-14,Male,1010.35,18,1
HCP00200,15-18,Female,8121.45,145,4
HCP00200,15-18,Male,2727.71,58,3
HCP00200,19-45,Female,8746.970000000001,156,3
HCP00200,19-45,Male,6234.820000000001,104,4
HCP00200,9-14,Female,1796.6100000000001,38,2
HCP00200,9-14,Male,3567.93,60,3
HCP00201,15-18,Female,2121.59,40,4
HCP00201,15-18,Male,2810.61,56,4
HCP00201,19-45,Female,5261.650000000001,93,6
HCP00201,19-45,Male,5722.0599999999995,100,5
HCP00201,9-14,Female,2703.03,49,3
HCP00201,9-14,Male,1150.92,19,3
HCP00202,15-18,Female,1182.98,20,1
HCP00202,15-18,Male,3840.87,72,2
HCP00202,19-45,Female,5584.52,95,2
HCP00202,19-45,Male,7200.679999999999,124,2
HCP00202,9-14,Female,1110.1200000000001,19,2
HCP00202,9-14,Male,1239.45,20,1
HCP00203,15-18,Female,5753.82,101,4
HCP00203,15-18,Male,7159.12,125,4
HCP00203,19-45,Female,6454.59,121,4
HCP00203,19-45,Male,6302.57,121,4
HCP00203,9-14,Female,3151.2,59,3
HCP00203,9-14,Male,3188.17,55,2
HCP00204,15-18,Female,406.07,9,1
HCP00204,15-18,Male,4089.27,70,1
HCP00204,19-45,Female,2717.67,49,1
HCP00204,19-45,Male,3705.64,71,1
HCP00204,9-14,Male,2975.42,50,1
HCP00205,15-18,Female,1198.63,21,3
HCP00205,15-18,Male,468.95,9,2
HCP00205,19-45,Female,1758.5,28,3
HCP00205,19-45,Male,2420.94,46,4
HCP00205,9-14,Female,903.52,18,2
HCP00205,9-14,Male,1797.45,32,4
HCP00206,15-18,Female,8475.34,141,1
HCP00206,15-18,Male,10970.05,221,1
HCP00206,19-45,Female,24657.510000000002,426,1
HCP00206,19-45,Male,7280.139999999999,125,1
HCP00206,9-14,Female,8730.86,153,1
HCP00206,9-14,Male,2910.7799999999997,61,1
HCP00207,15-18,Female,6924.46,115,1
HCP00207,15-18,Male,6084.46,111,1
HCP00207,19-45,Female,27546.26,517,1
HCP00207,19-45,Male,13037.98,267,1
HCP00207,9-14,Female,10238.380000000001,194,1
HCP00207,9-14,Male,5002.3099999999995,88,1
HCP00208,15-18,Female,1446.73,25,1
HCP00208,15-18,Male,8993.45,168,1
HCP00208,19-45,Female,7445.76,137,1
HCP00208,19-45,Male,11826.98,211,1
HCP00208,9-14,Female,6440.96,119,1
HCP00208,9-14,Male,3468.45,58,1
HCP00209,15-18,Female,800.19,14,2
HCP00209,15-18,Male,2527.25,43,2
HCP00209,19-45,Female,2647.57,46,2
HCP00209,19-45,Male,2648.42,52,2
HCP00209,9-14,Female,388.66,7,1
HCP00210,15-18,Female,628.06,11,1
HCP00210,15-18,Male,708.87,13,1
HCP00210,19-45,Female,2250.06,41,1
HCP00210,19-45,Male,4047.95,71,1
HCP00210,9-14,Female,409.56,9,1
HCP00210,9-14,Male,1687.71,30,1
HCP00211,15-18,Female,3304.72,67,2
HCP00211,15-18,Male,2431.46,44,2
HCP00211,19-45,Female,1959.44,39,2
HCP00211,19-45,Male,3096.27,56,2
HCP00211,9-14,Female,2399.93,46,2
HCP00211,9-14,Male,729.89,14,1
HCP00212,15-18,Female,443.94,8,3
HCP00212,15-18,Male,1408.48,26,3
HCP00212,19-45,Female,1451.51,25,4
HCP00212,19-45,Male,2158.98,36,3
HCP00212,9-14,Female,187.62,3,1
HCP00212,9-14,Male,695.02,12,3
HCP00213,15-18,Female,373.61,6,1
HCP00213,15-18,Male,635.1800000000001,12,1
HCP00213,19-45,Female,589.81,11,1
HCP00213,19-45,Male,262.08,5,1
HCP00213,9-14,Male,840.44,14,1
HCP00214,15-18,Female,5648.27,98,3
HCP00214,15-18,Male,7203.07,124,2
HCP00214,19-45,Female,11382.630000000001,208,3
HCP00214,19-45,Male,5930.71,106,2
HCP00214,9-14,Female,4592.11,91,3
HCP00214,9-14,Male,1139.88,22,1
HCP00215,15-18,Female,1742.11,31,2
HCP00215,15-18,Male,2626.38,45,2
HCP00215,19-45,Female,1939.29,36,2
HCP00215,19-45,Male,417.91,8,2
HCP00215,9-14,Female,0.0,0,1
HCP00215,9-14,Male,592.74,11,2
HCP00216,15-18,Female,5725.2,108,2
HCP00216,15-18,Male,1893.6100000000001,36,2
HCP00216,19-45,Female,12359.51,220,2
HCP00216,19-45,Male,6121.77,114,2
HCP00216,9-14,Female,3382.54,62,1
