HCO_ID,Province,Region,Target_HCC,Vaccinated_HCC,Uptake_Rate,HCO_Type,HCO_Tier
HCO1372,Hai Phong,North,1425,120,0.08421052631578947,Hospital,Tier 1
HCO1373,Kien Giang,South,377,23,0.0610079575596817,Vax Center,Tier 2
HCO1374,Nam Dinh,North,187,18,0.0962566844919786,Vax Center,Tier 3
HCO1375,Hung Yen,North,414,36,0.08695652173913043,Vax Center,Tier 2
HCO1376,Vinh Phuc,North,288,17,0.059027777777777776,Vax Center,Tier 3
HCO1377,Kien Giang,South,311,31,0.09967845659163987,Vax Center,Tier 2
HCO1378,Quang Ninh,North,302,25,0.08278145695364239,Vax Center,Tier 2
HCO1379,Ho Chi Minh City,South,548,40,0.072992700729927,Vax Center,Tier 2
HCO1380,Khanh Hoa,South,413,28,0.06779661016949153,Vax Center,Tier 2
HCO1381,Binh Duong,South,577,60,0.10398613518197573,Hospital,Tier 2
HCO1382,Kien Giang,South,151,17,0.11258278145695365,Vax Center,Tier 3
HCO1383,Ho Chi Minh City,South,1152,103,0.08940972222222222,Hospital,Tier 1
HCO1384,Tien Giang,South,1297,104,0.08018504240555127,Vax Center,Tier 1
HCO1385,Bac Ninh,North,430,40,0.09302325581395349,Vax Center,Tier 2
HCO1386,Binh Duong,South,539,50,0.09276437847866419,Vax Center,Tier 2
HCO1387,Hue,Central,212,14,0.0660377358490566,Vax Center,Tier 3
HCO1388,Hue,Central,347,21,0.06051873198847262,Vax Center,Tier 2
HCO1389,Ba Ria - Vung Tau,South,240,23,0.09583333333333334,Vax Center,Tier 3
HCO1390,Kien Giang,South,401,36,0.08977556109725686,Vax Center,Tier 2
HCO1391,Khanh Hoa,South,1144,72,0.06293706293706294,Hospital,Tier 1
HCO1392,Quang Binh,Central,310,27,0.08709677419354839,Vax Center,Tier 3
HCO1393,Ha Tinh,Central,816,63,0.07720588235294118,Hospital,Tier 1
HCO1394,Nghe An,Central,1092,101,0.0924908424908425,Hospital,Tier 1
HCO1395,Thanh Hoa,Central,445,39,0.08764044943820225,Vax Center,Tier 2
HCO1396,Nghe An,Central,323,23,0.07120743034055728,Vax Center,Tier 2
HCO1397,Quang Ninh,North,132,14,0.10606060606060606,Vax Center,Tier 3
HCO1398,Quang Ninh,North,414,31,0.0748792270531401,Vax Center,Tier 2
HCO1399,Dong Nai,South,712,78,0.10955056179775281,Hospital,Tier 1
HCO1400,Ha Tinh,Central,618,51,0.0825242718446602,Hospital,Tier 2
HCO1401,Tien Giang,South,607,50,0.08237232289950576,Vax Center,Tier 2
HCO1402,Quang Ngai,Central,139,11,0.07913669064748201,Vax Center,Tier 3
HCO1403,Hanoi,North,108,5,0.046296296296296294,Vax Center,Tier 3
HCO1404,Hai Duong,North,194,17,0.08762886597938144,Vax Center,Tier 3
HCO1405,Hung Yen,North,334,25,0.0748502994011976,Vax Center,Tier 2
HCO1406,Kien Giang,South,244,30,0.12295081967213115,Vax Center,Tier 3
HCO1407,Thai Nguyen,North,189,19,0.10052910052910052,Vax Center,Tier 3
HCO1408,Quang Tri,Central,333,36,0.10810810810810811,Vax Center,Tier 2
HCO1409,Tien Giang,South,171,21,0.12280701754385964,Vax Center,Tier 3
HCO1410,Kien Giang,South,85,10,0.11764705882352941,Vax Center,Tier 3
HCO1411,Thai Nguyen,North,682,63,0.09237536656891496,Vax Center,Tier 2
HCO1412,Hai Phong,North,2067,195,0.09433962264150944,Hospital,Tier 1
HCO1413,Hai Duong,North,950,91,0.09578947368421052,Hospital,Tier 1
HCO1414,Hai Phong,North,503,30,0.05964214711729622,Vax Center,Tier 2
HCO1415,Hung Yen,North,396,42,0.10606060606060606,Vax Center,Tier 2
HCO1416,Da Nang,Central,228,19,0.08333333333333333,Vax Center,Tier 3
HCO1417,Long An,South,363,29,0.07988980716253444,Hospital,Tier 2
HCO1418,Hue,Central,104,7,0.0673076923076923,Vax Center,Tier 3
HCO1419,Quang Ngai,Central,262,25,0.09541984732824428,Vax Center,Tier 3
HCO1420,Hung Yen,North,385,45,0.11688311688311688,Vax Center,Tier 2
HCO1421,Binh Duong,South,611,57,0.09328968903436989,Vax Center,Tier 2
HCO1422,Quang Ngai,Central,779,73,0.09370988446726572,Hospital,Tier 1
HCO1423,Ho Chi Minh City,South,481,51,0.10602910602910603,Hospital,Tier 2
HCO1424,Can Tho,South,553,59,0.10669077757685352,Vax Center,Tier 2
HCO1425,Thanh Hoa,Central,480,37,0.07708333333333334,Hospital,Tier 2
HCO1426,Quang Ninh,North,417,46,0.11031175059952038,Vax Center,Tier 2
HCO1427,Thai Nguyen,North,302,37,0.12251655629139073,Vax Center,Tier 3
HCO1428,Ha Tinh,Central,346,30,0.08670520231213873,Vax Center,Tier 2
HCO1429,Can Tho,South,448,36,0.08035714285714286,Vax Center,Tier 2
HCO1430,Nghe An,Central,441,39,0.08843537414965986,Vax Center,Tier 2
HCO1431,Dong Nai,South,1255,121,0.09641434262948208,Vax Center,Tier 1
HCO1432,Hue,Central,149,10,0.06711409395973154,Vax Center,Tier 3
HCO1433,Hung Yen,North,149,16,0.10738255033557047,Vax Center,Tier 3
HCO1434,Ninh Binh,North,644,58,0.09006211180124224,Vax Center,Tier 1
HCO1435,Binh Dinh,Central,281,28,0.099644128113879,Vax Center,Tier 3
HCO1436,Binh Dinh,Central,231,14,0.06060606060606061,Vax Center,Tier 3
HCO1437,Ha Tinh,Central,354,32,0.0903954802259887,Vax Center,Tier 2
HCO1438,Thai Nguyen,North,281,24,0.08540925266903915,Vax Center,Tier 3
HCO1439,Lam Dong,South,106,6,0.05660377358490566,Vax Center,Tier 3
HCO1440,Hai Duong,North,614,50,0.08143322475570032,Vax Center,Tier 2
HCO1441,Tien Giang,South,723,76,0.10511756569847856,Vax Center,Tier 1
HCO1442,Hung Yen,North,1231,95,0.07717303005686434,Hospital,Tier 1
HCO1443,Quang Ninh,North,250,15,0.06,Hospital,Tier 3
HCO1444,Quang Binh,Central,590,50,0.0847457627118644,Vax Center,Tier 2
HCO1445,Quang Tri,Central,253,16,0.06324110671936758,Vax Center,Tier 3
HCO1446,Quang Tri,Central,519,38,0.07321772639691715,Vax Center,Tier 2
HCO1447,Ha Tinh,Central,248,22,0.08870967741935484,Vax Center,Tier 3
HCO1448,Kien Giang,South,479,35,0.07306889352818371,Vax Center,Tier 2
HCO1449,Quang Binh,Central,1277,97,0.0759592795614722,Vax Center,Tier 1
HCO1450,Quang Binh,Central,1349,127,0.09414381022979985,Hospital,Tier 1
HCO1451,Ha Tinh,Central,525,42,0.08,Vax Center,Tier 2
HCO1452,Hai Phong,North,820,66,0.08048780487804878,Hospital,Tier 1
HCO1453,Quang Nam,Central,258,13,0.050387596899224806,Vax Center,Tier 3
HCO1454,Thai Nguyen,North,312,32,0.10256410256410256,Vax Center,Tier 2
HCO1455,Quang Ngai,Central,755,78,0.10331125827814569,Hospital,Tier 1
HCO1456,Hai Phong,North,144,11,0.0763888888888889,Vax Center,Tier 3
HCO1457,Kien Giang,South,256,27,0.10546875,Vax Center,Tier 3
HCO1458,Quang Binh,Central,245,20,0.08163265306122448,Vax Center,Tier 3
HCO1459,Ba Ria - Vung Tau,South,376,38,0.10106382978723404,Vax Center,Tier 2
HCO1460,Quang Binh,Central,384,29,0.07552083333333333,Vax Center,Tier 2
HCO1461,Hai Phong,North,475,36,0.07578947368421053,Vax Center,Tier 2
HCO1462,Binh Duong,South,959,108,0.11261730969760167,Hospital,Tier 1
HCO1463,Binh Dinh,Central,678,67,0.09882005899705015,Vax Center,Tier 2
HCO1464,Dong Nai,South,1334,115,0.08620689655172414,Hospital,Tier 1
HCO1465,Ha Tinh,Central,215,24,0.11162790697674418,Vax Center,Tier 3
HCO1466,Quang Ngai,Central,406,39,0.0960591133004926,Vax Center,Tier 2
HCO1467,Ho Chi Minh City,South,582,61,0.10481099656357389,Vax Center,Tier 2
HCO1468,Quang Ngai,Central,345,38,0.11014492753623188,Vax Center,Tier 2
HCO1469,Thanh Hoa,Central,402,38,0.0945273631840796,Vax Center,Tier 2
HCO1470,Binh Dinh,Central,596,65,0.10906040268456375,Vax Center,Tier 2
HCO1471,Binh Dinh,Central,184,23,0.125,Vax Center,Tier 3
HCO1472,Can Tho,South,580,40,0.06896551724137931,Vax Center,Tier 2
HCO1473,Thanh Hoa,Central,438,41,0.09360730593607305,Hospital,Tier 2
HCO1474,Ha Tinh,Central,1656,153,0.09239130434782608,Hospital,Tier 1
HCO1475,Binh Duong,South,890,90,0.10112359550561797,Vax Center,Tier 1
HCO1476,Quang Tri,Central,765,73,0.09542483660130718,Hospital,Tier 1
HCO1477,Lam Dong,South,399,37,0.09273182957393483,Vax Center,Tier 2
HCO1478,Quang Binh,Central,843,80,0.09489916963226572,Vax Center,Tier 1
HCO1479,Hung Yen,North,564,39,0.06914893617021277,Vax Center,Tier 2
HCO1480,Dong Nai,South,226,19,0.084070796460177,Vax Center,Tier 3
HCO1481,Bac Ninh,North,147,10,0.06802721088435375,Vax Center,Tier 3
HCO1482,Hung Yen,North,146,17,0.11643835616438356,Vax Center,Tier 3
HCO1483,Quang Ngai,Central,189,16,0.08465608465608465,Vax Center,Tier 3
HCO1484,Dong Nai,South,442,46,0.10407239819004525,Vax Center,Tier 2
HCO1485,Ba Ria - Vung Tau,South,338,32,0.09467455621301775,Vax Center,Tier 2
HCO1486,Vinh Phuc,North,851,64,0.07520564042303172,Vax Center,Tier 1
HCO1487,Quang Ninh,North,383,21,0.05483028720626632,Vax Center,Tier 2
HCO1488,Can Tho,South,229,28,0.1222707423580786,Hospital,Tier 3
HCO1489,Hai Duong,North,465,50,0.10752688172043011,Vax Center,Tier 2
HCO1490,Hung Yen,North,166,18,0.10843373493975904,Vax Center,Tier 3
HCO1491,Vinh Phuc,North,690,59,0.08550724637681159,Hospital,Tier 1
HCO1492,Hue,Central,439,33,0.07517084282460136,Vax Center,Tier 2
HCO1493,Ba Ria - Vung Tau,South,77,3,0.03896103896103896,Vax Center,Tier 3
HCO1494,Dong Nai,South,146,12,0.0821917808219178,Vax Center,Tier 3
HCO1495,Khanh Hoa,South,1344,114,0.08482142857142858,Vax Center,Tier 1
HCO1496,Hung Yen,North,945,78,0.08253968253968254,Vax Center,Tier 1
HCO1497,Thanh Hoa,Central,2150,202,0.09395348837209302,Hospital,Tier 1
HCO1498,Quang Binh,Central,1982,177,0.08930373360242179,Hospital,Tier 1
HCO1499,Bac Ninh,North,1098,88,0.08014571948998178,Hospital,Tier 1
HCO1500,Vinh Phuc,North,649,58,0.08936825885978428,Vax Center,Tier 2
HCO1501,Nam Dinh,North,134,5,0.03731343283582089,Vax Center,Tier 3
HCO1502,Bac Ninh,North,437,29,0.06636155606407322,Hospital,Tier 2
HCO1503,Hue,Central,424,35,0.08254716981132075,Vax Center,Tier 2
HCO1504,Khanh Hoa,South,416,39,0.09375,Vax Center,Tier 2
HCO1505,Hai Phong,North,251,32,0.12749003984063745,Vax Center,Tier 3
HCO1506,Quang Binh,Central,511,54,0.10567514677103718,Vax Center,Tier 2
HCO1507,Dong Nai,South,1426,121,0.08485273492286115,Hospital,Tier 1
HCO1508,Dong Nai,South,430,36,0.08372093023255814,Vax Center,Tier 2
HCO1509,Binh Duong,South,234,23,0.09829059829059829,Vax Center,Tier 3
HCO1510,Ha Tinh,Central,757,55,0.0726552179656539,Vax Center,Tier 1
HCO1511,Binh Duong,South,551,43,0.0780399274047187,Vax Center,Tier 2
HCO1512,Thai Nguyen,North,158,8,0.05063291139240506,Vax Center,Tier 3
HCO1513,Thanh Hoa,Central,327,31,0.09480122324159021,Vax Center,Tier 2
HCO1514,Hung Yen,North,453,38,0.08388520971302428,Vax Center,Tier 2
HCO1515,Quang Binh,Central,885,74,0.08361581920903954,Vax Center,Tier 1
HCO1516,Nghe An,Central,461,46,0.09978308026030369,Vax Center,Tier 2
HCO1517,Thai Nguyen,North,669,48,0.07174887892376682,Vax Center,Tier 1
HCO1518,Dong Nai,South,224,22,0.09821428571428571,Vax Center,Tier 3
HCO1519,Nam Dinh,North,151,11,0.0728476821192053,Vax Center,Tier 3
HCO1520,Vinh Phuc,North,1449,104,0.07177363699102829,Hospital,Tier 1
HCO1521,Bac Ninh,North,1447,133,0.09191430545957152,Hospital,Tier 1
HCO1522,Ha Tinh,Central,168,12,0.07142857142857142,Vax Center,Tier 3
HCO1523,Nam Dinh,North,587,55,0.09369676320272573,Vax Center,Tier 2
HCO1524,Thanh Hoa,Central,919,70,0.07616974972796518,Vax Center,Tier 1
HCO1525,Thai Nguyen,North,274,20,0.072992700729927,Vax Center,Tier 3
HCO1526,Dong Nai,South,182,29,0.15934065934065933,Vax Center,Tier 3
HCO1527,Tien Giang,South,416,34,0.08173076923076923,Vax Center,Tier 2
HCO1528,Quang Binh,Central,419,32,0.07637231503579953,Vax Center,Tier 2
HCO1529,Binh Dinh,Central,176,21,0.11931818181818182,Vax Center,Tier 3
HCO1530,Ho Chi Minh City,South,531,52,0.09792843691148775,Vax Center,Tier 2
HCO1531,Kien Giang,South,547,43,0.07861060329067641,Vax Center,Tier 2
HCO1532,Quang Ngai,Central,301,23,0.07641196013289037,Vax Center,Tier 2
HCO1533,Ba Ria - Vung Tau,South,1196,115,0.09615384615384616,Hospital,Tier 1
HCO1534,Long An,South,243,17,0.06995884773662552,Vax Center,Tier 3
HCO1535,Dong Nai,South,428,53,0.12383177570093458,Vax Center,Tier 2
HCO1536,Quang Binh,Central,68,7,0.10294117647058823,Vax Center,Tier 3
HCO1537,Quang Ninh,North,962,86,0.0893970893970894,Hospital,Tier 1
HCO1538,Hanoi,North,610,65,0.10655737704918032,Vax Center,Tier 2
HCO1539,Quang Binh,Central,276,19,0.06884057971014493,Vax Center,Tier 3
HCO1540,Quang Binh,Central,429,45,0.1048951048951049,Vax Center,Tier 2
HCO1541,Nghe An,Central,384,37,0.09635416666666667,Vax Center,Tier 2
HCO1542,Da Nang,Central,389,40,0.10282776349614396,Vax Center,Tier 2
HCO1543,Da Nang,Central,325,30,0.09230769230769231,Vax Center,Tier 2
HCO1544,Binh Duong,South,426,34,0.07981220657276995,Vax Center,Tier 2
HCO1545,Quang Ninh,North,865,64,0.07398843930635839,Vax Center,Tier 1
HCO1546,Thai Nguyen,North,981,81,0.08256880733944955,Vax Center,Tier 1
HCO1547,Binh Duong,South,388,27,0.06958762886597938,Vax Center,Tier 2
HCO1548,Ho Chi Minh City,South,292,28,0.0958904109589041,Vax Center,Tier 2
HCO1549,Kien Giang,South,239,21,0.08786610878661087,Vax Center,Tier 3
HCO1550,Ho Chi Minh City,South,714,50,0.0700280112044818,Vax Center,Tier 1
HCO1551,Ba Ria - Vung Tau,South,309,27,0.08737864077669903,Vax Center,Tier 2
HCO1552,Nam Dinh,North,459,30,0.06535947712418301,Vax Center,Tier 2
HCO1553,Nghe An,Central,71,7,0.09859154929577464,Vax Center,Tier 3
HCO1554,Vinh Phuc,North,762,76,0.09973753280839895,Vax Center,Tier 1
HCO1555,Quang Ngai,Central,978,82,0.08384458077709611,Hospital,Tier 1
HCO1556,Tien Giang,South,1199,90,0.0750625521267723,Vax Center,Tier 1
HCO1557,Ninh Binh,North,522,41,0.07854406130268199,Hospital,Tier 2
HCO1558,Da Nang,Central,488,32,0.06557377049180328,Vax Center,Tier 2
HCO1559,Vinh Phuc,North,129,6,0.046511627906976744,Vax Center,Tier 3
HCO1560,Hung Yen,North,374,25,0.06684491978609626,Vax Center,Tier 2
HCO1561,Hung Yen,North,302,26,0.08609271523178808,Vax Center,Tier 2
HCO1562,Hai Phong,North,326,31,0.0950920245398773,Vax Center,Tier 2
HCO1563,Can Tho,South,334,24,0.0718562874251497,Hospital,Tier 2
HCO1564,Nghe An,Central,672,63,0.09375,Hospital,Tier 1
HCO1565,Binh Duong,South,609,45,0.07389162561576355,Vax Center,Tier 2
HCO1566,Khanh Hoa,South,445,51,0.1146067415730337,Vax Center,Tier 2
HCO1567,Hung Yen,North,342,18,0.05263157894736842,Vax Center,Tier 2
HCO1568,Hung Yen,North,230,21,0.09130434782608696,Vax Center,Tier 3
HCO1569,Binh Duong,South,427,42,0.09836065573770492,Vax Center,Tier 2
HCO1570,Vinh Phuc,North,345,38,0.11014492753623188,Vax Center,Tier 2
HCO1571,Long An,South,1070,89,0.08317757009345794,Hospital,Tier 1
HCO1572,Bac Ninh,North,288,23,0.0798611111111111,Vax Center,Tier 2
HCO1573,Khanh Hoa,South,313,30,0.09584664536741214,Vax Center,Tier 2
HCO1574,Binh Duong,South,644,45,0.06987577639751552,Vax Center,Tier 2
HCO1575,Thai Nguyen,North,221,17,0.07692307692307693,Vax Center,Tier 3
HCO1576,Vinh Phuc,North,33,3,0.09090909090909091,Vax Center,Tier 3
HCO1577,Kien Giang,South,907,74,0.08158765159867695,Hospital,Tier 1
HCO1578,Vinh Phuc,North,802,64,0.0798004987531172,Vax Center,Tier 1
HCO1579,Ha Tinh,Central,86,10,0.11627906976744186,Vax Center,Tier 3
HCO1580,Ha Tinh,Central,400,42,0.105,Vax Center,Tier 2
HCO1581,Thai Nguyen,North,128,14,0.109375,Vax Center,Tier 3
HCO1582,Dong Nai,South,441,38,0.08616780045351474,Vax Center,Tier 2
HCO1583,Dong Nai,South,368,43,0.11684782608695653,Vax Center,Tier 2
HCO1584,Nghe An,Central,693,47,0.06782106782106782,Vax Center,Tier 2
HCO1585,Binh Duong,South,197,20,0.10152284263959391,Vax Center,Tier 3
HCO1586,Hung Yen,North,491,48,0.09775967413441955,Vax Center,Tier 2
HCO1587,Hanoi,North,344,26,0.0755813953488372,Vax Center,Tier 2
HCO1588,Da Nang,Central,180,21,0.11666666666666667,Vax Center,Tier 3
HCO1589,Kien Giang,South,1359,149,0.10963944076526858,Vax Center,Tier 1
HCO1590,Hanoi,North,197,19,0.09644670050761421,Vax Center,Tier 3
HCO1591,Hung Yen,North,386,31,0.08031088082901554,Hospital,Tier 2
HCO1592,Quang Tri,Central,416,38,0.09134615384615384,Vax Center,Tier 2
HCO1593,Binh Duong,South,662,54,0.08157099697885196,Vax Center,Tier 2
HCO1594,Quang Ninh,North,527,43,0.08159392789373814,Vax Center,Tier 2
HCO1595,Nghe An,Central,347,33,0.09510086455331412,Vax Center,Tier 2
HCO1596,Dong Nai,South,1227,100,0.08149959250203749,Hospital,Tier 1
HCO1597,Thanh Hoa,Central,402,32,0.07960199004975124,Vax Center,Tier 2
HCO1598,Hung Yen,North,2349,223,0.09493401447424436,Hospital,Tier 1
HCO1599,Hung Yen,North,196,16,0.08163265306122448,Vax Center,Tier 3
HCO1600,Nghe An,Central,328,33,0.10060975609756098,Vax Center,Tier 2
HCO1601,Quang Binh,Central,291,28,0.09621993127147767,Vax Center,Tier 2
HCO1602,Ho Chi Minh City,South,258,23,0.08914728682170543,Vax Center,Tier 3
HCO1603,Binh Dinh,Central,620,55,0.08870967741935484,Vax Center,Tier 2
HCO1604,Khanh Hoa,South,844,79,0.09360189573459715,Vax Center,Tier 1
HCO1605,Kien Giang,South,1030,87,0.08446601941747572,Hospital,Tier 1
HCO1606,Nghe An,Central,425,36,0.08470588235294117,Vax Center,Tier 2
HCO1607,Nghe An,Central,617,46,0.07455429497568881,Vax Center,Tier 2
HCO1608,Long An,South,514,46,0.08949416342412451,Vax Center,Tier 2
HCO1609,Thai Nguyen,North,225,20,0.08888888888888889,Vax Center,Tier 3
HCO1610,Lam Dong,South,483,52,0.10766045548654245,Vax Center,Tier 2
HCO1611,Dong Nai,South,325,20,0.06153846153846154,Vax Center,Tier 2
HCO1612,Quang Ninh,North,378,38,0.10052910052910052,Vax Center,Tier 2
HCO1613,Quang Binh,Central,400,36,0.09,Vax Center,Tier 2
HCO1614,Hung Yen,North,494,43,0.08704453441295547,Vax Center,Tier 2
HCO1615,Hung Yen,North,234,23,0.09829059829059829,Vax Center,Tier 3
HCO1616,Quang Binh,Central,170,12,0.07058823529411765,Vax Center,Tier 3
HCO1617,Vinh Phuc,North,350,32,0.09142857142857143,Vax Center,Tier 2
HCO1618,Binh Duong,South,97,6,0.061855670103092786,Vax Center,Tier 3
HCO1619,Long An,South,264,32,0.12121212121212122,Vax Center,Tier 2
HCO1620,Binh Duong,South,775,83,0.10709677419354839,Hospital,Tier 1
HCO1621,Vinh Phuc,North,802,77,0.09600997506234414,Vax Center,Tier 1
HCO1622,Vinh Phuc,North,142,17,0.11971830985915492,Vax Center,Tier 3
HCO1623,Thai Nguyen,North,88,6,0.06818181818181818,Vax Center,Tier 3
HCO1624,Bac Ninh,North,880,81,0.09204545454545454,Vax Center,Tier 1
HCO1625,Tien Giang,South,666,53,0.07957957957957958,Hospital,Tier 2
HCO1626,Nghe An,Central,317,20,0.06309148264984227,Vax Center,Tier 3
HCO1627,Thai Nguyen,North,1663,151,0.09079975947083584,Hospital,Tier 1
HCO1628,Ho Chi Minh City,South,404,30,0.07425742574257425,Vax Center,Tier 2
HCO1629,Nghe An,Central,151,10,0.06622516556291391,Vax Center,Tier 3
HCO1630,Hanoi,North,425,25,0.058823529411764705,Vax Center,Tier 2
HCO1631,Hai Duong,North,190,11,0.05789473684210526,Vax Center,Tier 3
HCO1632,Quang Ngai,Central,688,60,0.0872093023255814,Vax Center,Tier 2
HCO1633,Dong Nai,South,212,12,0.05660377358490566,Vax Center,Tier 3
HCO1634,Hung Yen,North,717,63,0.08786610878661087,Vax Center,Tier 1
HCO1635,Long An,South,226,17,0.0752212389380531,Vax Center,Tier 3
HCO1636,Ho Chi Minh City,South,267,37,0.13857677902621723,Vax Center,Tier 3
HCO1637,Ho Chi Minh City,South,394,31,0.07868020304568528,Vax Center,Tier 2
HCO1638,Thai Nguyen,North,129,16,0.12403100775193798,Vax Center,Tier 3
HCO1639,Hai Phong,North,244,24,0.09836065573770492,Vax Center,Tier 3
HCO1640,Ho Chi Minh City,South,234,13,0.05555555555555555,Vax Center,Tier 3
HCO1641,Nam Dinh,North,638,49,0.0768025078369906,Vax Center,Tier 2
HCO1642,Quang Ngai,Central,192,22,0.11458333333333333,Vax Center,Tier 3
HCO1643,Dong Nai,South,345,37,0.1072463768115942,Vax Center,Tier 2
HCO1644,Bac Ninh,North,679,61,0.0898379970544919,Vax Center,Tier 2
HCO1645,Dong Nai,South,399,34,0.08521303258145363,Hospital,Tier 2
HCO1646,Tien Giang,South,712,58,0.08146067415730338,Vax Center,Tier 1
HCO1647,Lam Dong,South,290,24,0.08275862068965517,Vax Center,Tier 3
HCO1648,Ha Tinh,Central,755,62,0.08211920529801324,Vax Center,Tier 1
HCO1649,Ho Chi Minh City,South,146,15,0.10273972602739725,Vax Center,Tier 3
HCO1650,Quang Tri,Central,385,44,0.11428571428571428,Vax Center,Tier 2
HCO1651,Dong Nai,South,170,16,0.09411764705882353,Vax Center,Tier 3
HCO1652,Binh Duong,South,190,15,0.07894736842105263,Vax Center,Tier 3
HCO1653,Dong Nai,South,210,18,0.08571428571428572,Vax Center,Tier 3
HCO1654,Vinh Phuc,North,179,19,0.10614525139664804,Vax Center,Tier 3
HCO1655,Bac Ninh,North,155,8,0.05161290322580645,Vax Center,Tier 3
HCO1656,Thai Nguyen,North,329,35,0.10638297872340426,Vax Center,Tier 2
HCO1657,Quang Tri,Central,143,19,0.13286713286713286,Vax Center,Tier 3
HCO1658,Quang Tri,Central,153,18,0.11764705882352941,Vax Center,Tier 3
HCO1659,Da Nang,Central,1079,119,0.1102873030583874,Vax Center,Tier 1
HCO1660,Nghe An,Central,829,68,0.08202653799758745,Vax Center,Tier 1
HCO1661,Dong Nai,South,767,70,0.09126466753585398,Hospital,Tier 1
HCO1662,Long An,South,225,13,0.057777777777777775,Vax Center,Tier 3
HCO1663,Thai Nguyen,North,465,49,0.1053763440860215,Vax Center,Tier 2
HCO1664,Lam Dong,South,711,64,0.090014064697609,Vax Center,Tier 1
HCO1665,Khanh Hoa,South,630,62,0.09841269841269841,Vax Center,Tier 2
HCO1666,Quang Tri,Central,565,48,0.08495575221238938,Vax Center,Tier 2
HCO1667,Hung Yen,North,552,50,0.09057971014492754,Vax Center,Tier 2
HCO1668,Binh Duong,South,216,28,0.12962962962962962,Vax Center,Tier 3
HCO1669,Can Tho,South,625,56,0.0896,Hospital,Tier 2
HCO1670,Lam Dong,South,316,38,0.12025316455696203,Vax Center,Tier 2
HCO1671,Long An,South,341,29,0.08504398826979472,Vax Center,Tier 2
HCO1672,Kien Giang,South,446,32,0.07174887892376682,Vax Center,Tier 2
HCO1673,Thanh Hoa,Central,306,42,0.13725490196078433,Vax Center,Tier 2
HCO1674,Quang Ngai,Central,412,49,0.11893203883495146,Vax Center,Tier 2
HCO1675,Quang Binh,Central,379,38,0.10026385224274406,Vax Center,Tier 2
HCO1676,Kien Giang,South,270,25,0.09259259259259259,Vax Center,Tier 3
HCO1677,Quang Ninh,North,611,64,0.10474631751227496,Vax Center,Tier 2
HCO1678,Nghe An,Central,161,14,0.08695652173913043,Vax Center,Tier 3
HCO1679,Ho Chi Minh City,South,605,51,0.08429752066115702,Hospital,Tier 2
HCO1680,Vinh Phuc,North,395,41,0.10379746835443038,Vax Center,Tier 2
HCO1681,Dong Nai,South,245,23,0.09387755102040816,Vax Center,Tier 3
HCO1682,Nghe An,Central,537,71,0.13221601489757914,Vax Center,Tier 2
HCO1683,Kien Giang,South,198,19,0.09595959595959595,Vax Center,Tier 3
HCO1684,Ba Ria - Vung Tau,South,767,73,0.09517601043024772,Hospital,Tier 1
HCO1685,Nam Dinh,North,841,67,0.07966706302021404,Vax Center,Tier 1
HCO1686,Dong Nai,South,237,19,0.08016877637130802,Vax Center,Tier 3
HCO1687,Ninh Binh,North,933,81,0.08681672025723473,Vax Center,Tier 1
HCO1688,Quang Ngai,Central,365,45,0.1232876712328767,Vax Center,Tier 2
HCO1689,Binh Dinh,Central,442,44,0.09954751131221719,Vax Center,Tier 2
HCO1690,Binh Duong,South,953,85,0.08919202518363065,Vax Center,Tier 1
HCO1691,Hanoi,North,311,26,0.08360128617363344,Vax Center,Tier 2
HCO1692,Thai Nguyen,North,409,33,0.08068459657701711,Vax Center,Tier 2
HCO1693,Khanh Hoa,South,1471,120,0.08157715839564922,Hospital,Tier 1
HCO1694,Da Nang,Central,372,37,0.09946236559139784,Vax Center,Tier 2
HCO1695,Quang Binh,Central,516,59,0.11434108527131782,Vax Center,Tier 2
HCO1696,Hai Phong,North,449,44,0.09799554565701558,Vax Center,Tier 2
HCO1697,Thanh Hoa,Central,581,67,0.1153184165232358,Vax Center,Tier 2
HCO1698,Ho Chi Minh City,South,299,31,0.10367892976588629,Vax Center,Tier 2
HCO1699,Hanoi,North,157,18,0.11464968152866242,Vax Center,Tier 3
HCO1700,Nghe An,Central,128,9,0.0703125,Vax Center,Tier 3
HCO1701,Can Tho,South,332,29,0.08734939759036145,Vax Center,Tier 2
HCO1702,Hai Phong,North,220,23,0.10454545454545454,Vax Center,Tier 3
HCO1703,Dong Nai,South,594,49,0.08249158249158249,Vax Center,Tier 2
HCO1704,Thai Nguyen,North,943,90,0.09544008483563096,Vax Center,Tier 1
HCO1705,Ho Chi Minh City,South,2249,206,0.09159626500666963,Hospital,Tier 1
HCO1706,Dong Nai,South,268,22,0.08208955223880597,Vax Center,Tier 3
HCO1707,Ba Ria - Vung Tau,South,276,33,0.11956521739130435,Vax Center,Tier 3
HCO1708,Hung Yen,North,194,17,0.08762886597938144,Vax Center,Tier 3
HCO1709,Hue,Central,1431,135,0.09433962264150944,Vax Center,Tier 1
HCO1710,Dong Nai,South,1388,121,0.08717579250720461,Hospital,Tier 1
HCO1711,Thai Nguyen,North,361,25,0.06925207756232687,Vax Center,Tier 2
HCO1712,Thai Nguyen,North,569,66,0.11599297012302284,Vax Center,Tier 2
HCO1713,Hanoi,North,531,32,0.060263653483992465,Hospital,Tier 2
